,Temperature,Humidity Sensor,CO,HCHO,EtOH,UUT1_I_S1,UUT1_I_S2,UUT1_I_S3,UUT1_I_S4,UUT2_I_S1,UUT2_I_S2,UUT2_I_S3,UUT2_I_S4,UUT3_I_S1,UUT3_I_S2,UUT3_I_S3,UUT3_I_S4,Gaz warning
66,25.02000000000004,40.083504,0.0,0.0,74.011,0.00013309372395833334,0.00024506619791666667,0.00014422757812500002,6.0830026041666665e-05,0.00010497890625000001,0.00019011119791666664,0.00012872059895833332,4.991635416666667e-05,0.00012112544270833333,0.00022112536458333335,0.00015605473958333333,6.1105e-05,0.0
67,25.02000000000004,40.083504,0.0,0.0,74.011,0.00013528807291666667,0.0002484619010416667,0.00014782690104166667,6.2332265625e-05,0.00010736984375,0.00019395208333333335,0.00013237611979166668,5.1444453125e-05,0.00012392794270833335,0.00022564088541666668,0.00015997841145833333,6.289203125e-05,0.0
68,25.02000000000004,40.083504,0.0,0.0,74.011,0.00013718588541666667,0.00025174502604166665,0.000151197421875,6.386276041666667e-05,0.00010965221354166668,0.000197678828125,0.00013591539062500003,5.2942552083333336e-05,0.00012657627604166667,0.00022984776041666666,0.00016372434895833333,6.464161458333334e-05,0.0
69,25.02000000000004,40.083504,0.0,0.0,74.011,0.00013894565104166667,0.00025445799479166666,0.00015445510416666668,6.531473958333334e-05,0.00011169674479166666,0.00020112669270833333,0.000139380390625,5.4407421875000004e-05,0.00012927979166666668,0.000233908984375,0.00016741179687500003,6.639880208333333e-05,0.0
70,25.02000000000004,40.083504,0.0,0.0,74.011,0.00014035484375,0.0002568054166666667,0.00015749200520833335,6.659197916666667e-05,0.00011362463541666668,0.00020420481770833335,0.00014258885416666668,5.572049479166667e-05,0.00013154645833333335,0.00023761841145833335,0.00017093953125,6.813778645833334e-05,0.0
71,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014153369791666668,0.00025873924479166666,0.00016025979166666665,6.783864583333334e-05,0.00011530289062500001,0.00020687820312500002,0.00014555768229166665,5.6948203125e-05,0.00013373375,0.00024086138020833336,0.00017427994791666669,6.968177083333332e-05,0.0
72,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014265963541666666,0.00026030841145833334,0.000162880546875,6.900291666666666e-05,0.00011682325520833332,0.00020932161458333333,0.0001484358333333333,5.815666666666667e-05,0.00013568502604166668,0.0002439185677083333,0.00017730921875,7.112557291666667e-05,0.0
73,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014344442708333336,0.000261493828125,0.0001651434375,7.0019609375e-05,0.00011816114583333333,0.00021130184895833335,0.000150918828125,5.9221562499999996e-05,0.00013749010416666665,0.00024659203125,0.00018030515625,7.249953125e-05,0.0
74,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014395169270833334,0.00026227106770833336,0.00016728505208333337,7.085119791666666e-05,0.00011928893229166666,0.00021295151041666668,0.00015334552083333335,6.017854166666667e-05,0.0001391325,0.00024897992187500003,0.00018292395833333333,7.369986979166667e-05,0.0
75,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014427286458333334,0.0002626596614583333,0.00016906617187500002,7.160658854166667e-05,0.00012019109374999999,0.00021424934895833335,0.000155414140625,6.112190104166667e-05,0.00014043294270833334,0.00025087182291666667,0.00018520369791666667,7.483846354166667e-05,0.0
76,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014434328125000002,0.00026265359374999997,0.00017059356770833333,7.220270833333334e-05,0.00012076588541666666,0.00021523786458333332,0.000157282421875,6.189763020833333e-05,0.00014144036458333333,0.00025254963541666663,0.000187237578125,7.586549479166667e-05,0.0
77,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014421044270833332,0.00026232466145833334,0.00017184458333333334,7.2680625e-05,0.00012113281250000001,0.000215855703125,0.00015884052083333335,6.249177083333334e-05,0.0001422558072916667,0.00025379255208333334,0.00018898968750000002,7.672752604166667e-05,0.0
78,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014380869791666667,0.0002615154947916667,0.00017273575520833335,7.295283854166666e-05,0.00012141075520833333,0.00021614833333333334,0.00016005122395833333,6.304210937500001e-05,0.00014289388020833336,0.000254534140625,0.00019037763020833334,7.743270833333334e-05,0.0
79,25.02000000000004,40.096146,0.0,0.0,74.011,0.00014321486979166668,0.00026050484375,0.00017340624999999998,7.312234375e-05,0.00012146307291666667,0.00021614692708333332,0.00016104161458333334,6.344875e-05,0.00014318333333333334,0.0002549793489583333,0.00019149875000000003,7.805518229166666e-05,0.0
80,25.02000000000004,40.104576,0.0,0.0,74.011,0.0001425503125,0.00025920153645833335,0.000173789296875,7.319966145833333e-05,0.00012121158854166668,0.00021579200520833333,0.00016168882812500003,6.368041666666668e-05,0.00014329455729166664,0.0002550444010416666,0.00019235752604166668,7.851231770833334e-05,0.0
81,25.02000000000004,40.104576,0.0,0.0,74.011,0.00014164247395833334,0.000257513046875,0.00017387325520833334,7.31971875e-05,0.00012088611979166667,0.00021519268229166667,0.0001621079427083333,6.386252604166668e-05,0.00014307260416666668,0.0002547851302083333,0.00019285848958333334,7.883153645833334e-05,0.0
82,25.02000000000004,40.104576,0.0,0.0,74.011,0.000136634453125,0.00024928153645833334,0.00016759486979166666,7.008622395833333e-05,0.0001163346875,0.000208145703125,0.00015600416666666667,6.118046875e-05,0.00013793135416666666,0.0002470801302083333,0.00018611231770833338,7.5660859375e-05,0.0
83,25.02000000000004,40.104576,0.0,0.0,74.011,0.0001324798697916667,0.00024255182291666667,0.00016192677083333331,6.737911458333333e-05,0.00011234505208333333,0.00020206033854166668,0.00015043736979166667,5.876291666666667e-05,0.00013337463541666667,0.000240474296875,0.00018008567708333335,7.284361979166666e-05,0.0
84,25.02000000000004,40.104576,0.0,0.0,74.011,0.00012927614583333334,0.00023725763020833335,0.00015724419270833335,6.525809895833333e-05,0.00010915575520833334,0.00019713421875,0.00014573765625,5.674330729166667e-05,0.00012956575520833334,0.000234913828125,0.0001750298697916667,7.0472578125e-05,0.0
85,25.02000000000004,40.104576,0.0,0.0,74.011,0.00012671106770833333,0.00023297299479166668,0.00015325859375000001,6.348653645833333e-05,0.00010648158854166667,0.00019299260416666666,0.000141753359375,5.5038723958333336e-05,0.0001264175,0.00023011346354166666,0.00017061223958333334,6.8412421875e-05,0.0
86,25.02000000000004,40.104576,0.0,0.0,74.011,0.00012456856770833334,0.00022940796875,0.00014973239583333334,6.194544270833333e-05,0.000104283984375,0.00018944442708333334,0.00013823052083333334,5.355809895833333e-05,0.00012363486979166666,0.00022593005208333333,0.00016669643229166666,6.668736979166667e-05,0.0
87,25.02000000000004,40.104576,0.0,0.0,74.011,0.00012274645833333333,0.0002263719791666667,0.00014659460937500003,6.060208333333334e-05,0.00010229802083333332,0.00018627049479166667,0.0001350034635416667,5.2246406250000004e-05,0.00012118322916666668,0.00022218442708333335,0.0001631160677083333,6.509098958333333e-05,0.0
88,25.02000000000004,40.104576,0.0,0.0,74.011,0.00012122885416666668,0.000223918125,0.0001437716666666667,5.941697916666667e-05,0.00010060455729166666,0.00018340265625000002,0.00013213276041666667,5.1066171875000006e-05,0.00011900440104166667,0.00021884838541666668,0.00015984643229166668,6.364270833333334e-05,0.0
89,25.02000000000004,40.104576,0.0,0.0,74.011,0.00011991338541666666,0.00022168247395833334,0.00014122244791666666,5.8337552083333335e-05,9.907289062500001e-05,0.00018088098958333332,0.00012947450520833334,4.994906249999999e-05,0.00011698476562500001,0.00021566158854166668,0.00015689734375,6.236627604166666e-05,0.0
90,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011866927083333334,0.00021966333333333336,0.00013875294270833334,5.728997395833333e-05,9.765643229166667e-05,0.000178489765625,0.00012707731770833335,4.894403645833333e-05,0.0001151546875,0.000212736640625,0.00015405250000000002,6.108333333333333e-05,0.0
91,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011760638020833334,0.000217845,0.000136481328125,5.632171875e-05,9.638385416666668e-05,0.00017623416666666668,0.00012469130208333333,4.795130208333333e-05,0.000113357109375,0.0002099236979166667,0.00015130986979166667,5.990026041666667e-05,0.0
92,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011661221354166668,0.00021621083333333335,0.00013431763020833334,5.541596354166667e-05,9.510596354166668e-05,0.00017406455729166668,0.0001224121875,4.700052083333334e-05,0.00011177643229166666,0.00020719270833333334,0.00014874861979166667,5.8754557291666665e-05,0.0
93,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011564705729166666,0.00021461846354166666,0.00013219041666666668,5.454947916666667e-05,9.383059895833334e-05,0.00017191072916666666,0.00012023703125000002,4.6104505208333336e-05,0.00011014343749999999,0.00020453973958333332,0.00014622906250000002,5.7659713541666675e-05,0.0
94,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011468734375,0.00021313466145833336,0.0001301579166666667,5.3657812500000004e-05,9.255690104166665e-05,0.00016992143229166667,0.00011804223958333334,4.520015625e-05,0.00010862125,0.0002019699479166667,0.00014373013020833333,5.6559453125e-05,0.0
95,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011379755208333334,0.00021162994791666667,0.00012818736979166667,5.286205729166667e-05,9.137692708333332e-05,0.00016782799479166666,0.00011595450520833333,4.433013020833333e-05,0.00010713557291666667,0.00019955786458333334,0.00014136221354166668,5.5513515624999995e-05,0.0
96,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011288489583333333,0.00021016518229166668,0.00012627104166666666,5.2057161458333336e-05,9.022624999999999e-05,0.00016584354166666667,0.00011387044270833334,4.353583333333333e-05,0.000105746796875,0.00019699744791666667,0.00013906794270833334,5.445390625e-05,0.0
97,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011202434895833332,0.00020875380208333334,0.00012436794270833334,5.127455729166667e-05,8.906664062500002e-05,0.00016377830729166667,0.00011180859375000001,4.263471354166667e-05,0.0001042275,0.00019444526041666665,0.00013667515625000003,5.3367682291666666e-05,0.0
98,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011111294270833333,0.00020729333333333334,0.00012252552083333334,5.0453359375e-05,8.790942708333333e-05,0.00016171322916666667,0.000109797578125,4.1762369791666666e-05,0.00010285994791666667,0.00019200942708333334,0.0001342378125,5.2304166666666666e-05,0.0
99,25.02000000000004,40.113014,0.0,0.0,74.011,0.00011018755208333333,0.00020580203125000003,0.00012062604166666668,4.964744791666667e-05,8.6723359375e-05,0.00015961760416666667,0.00010780682291666667,4.09621875e-05,0.00010140098958333333,0.00018946606770833336,0.00013195494791666667,5.127950520833333e-05,0.0
100,25.02000000000004,40.113014,0.0,0.0,74.011,0.00010919085937500001,0.00020418809895833334,0.00011868471354166667,4.882588541666667e-05,8.551888020833333e-05,0.000157546796875,0.00010575135416666668,4.010408854166667e-05,9.983789062499999e-05,0.00018680630208333336,0.00012964736979166668,5.0252734375000006e-05,0.0
101,25.02000000000004,40.125656,0.0,0.0,74.011,0.00010824497395833334,0.0002025935416666667,0.00011675041666666668,4.811966145833333e-05,8.428208333333335e-05,0.00015538765625,0.00010372161458333334,3.9244375e-05,9.831869791666667e-05,0.00018423763020833335,0.000127325390625,4.924916666666666e-05,0.0
102,25.02000000000004,40.125656,0.0,0.0,74.011,0.00010722552083333333,0.00020086822916666667,0.00011473499999999999,4.724828125000001e-05,8.307145833333334e-05,0.00015314932291666668,0.00010166020833333332,3.841872395833333e-05,9.690721354166668e-05,0.0001815721875,0.0001249503125,4.8208281250000004e-05,0.0
103,25.02000000000004,40.125656,0.0,0.0,74.011,0.000106152734375,0.00019921466145833333,0.000112724296875,4.650322916666667e-05,8.186083333333333e-05,0.00015084174479166668,9.962716145833334e-05,3.7603593750000005e-05,9.548885416666667e-05,0.00017890888020833336,0.00012266927083333335,4.72e-05,0.0
104,25.02000000000004,40.125656,0.0,0.0,74.011,0.00010503627604166667,0.00019727648437500002,0.00011070919270833333,4.5631796875e-05,8.053973958333335e-05,0.00014860348958333335,9.759315104166668e-05,3.675145833333334e-05,9.394471354166666e-05,0.00017613669270833334,0.00012028947916666667,4.617375e-05,0.0
105,25.02000000000004,40.125656,0.0,0.0,74.011,0.000103956171875,0.00019548450520833337,0.000108680546875,4.4847239583333335e-05,7.922567708333333e-05,0.00014598888020833333,9.539799479166667e-05,3.588411458333334e-05,9.245033854166668e-05,0.00017334765624999997,0.00011789882812500001,4.5117135416666665e-05,0.0
106,25.02000000000004,40.125656,0.0,0.0,74.011,0.00010281898437500001,0.00019349697916666667,0.00010658927083333333,4.3951119791666664e-05,7.786481770833334e-05,0.00014359638020833336,9.330752604166667e-05,3.5077369791666665e-05,9.087153645833335e-05,0.00017064812499999998,0.00011550510416666667,4.418221354166667e-05,0.0
107,25.02000000000004,40.125656,0.0,0.0,74.011,0.00010161731770833333,0.0001913255729166667,0.00010443552083333334,4.3141015625000004e-05,7.647203125e-05,0.00014104062500000001,9.117536458333334e-05,3.415856770833334e-05,8.926466145833333e-05,0.000167654453125,0.00011316817708333333,4.312791666666667e-05,0.0
108,25.02000000000004,40.125656,0.0,0.0,74.011,0.00010035375,0.00018901492187500002,0.00010222520833333335,4.2327109375000007e-05,7.512252604166666e-05,0.00013844130208333334,8.896908854166666e-05,3.329309895833333e-05,8.765786458333333e-05,0.00016475848958333333,0.00011077619791666667,4.212059895833334e-05,0.0
109,25.02000000000004,40.125656,0.0,0.0,74.011,9.907838541666667e-05,0.00018682817708333334,0.00010009015625000001,4.145489583333333e-05,7.377614583333333e-05,0.00013584239583333335,8.686223958333334e-05,3.2491979166666664e-05,8.6072265625e-05,0.00016174520833333334,0.00010837921875,4.116986979166667e-05,0.0
110,25.02000000000004,40.134087,0.0,0.0,74.011,9.773354166666667e-05,0.00018441950520833335,9.791518229166667e-05,4.063432291666667e-05,7.240453125e-05,0.0001332145572916667,8.475424479166667e-05,3.160565104166666e-05,8.449307291666667e-05,0.0001587267447916667,0.000105997578125,4.0171223958333336e-05,0.0
111,25.02000000000004,40.134087,0.0,0.0,74.011,9.6351484375e-05,0.00018202320312500002,9.567125000000002e-05,3.9709453125e-05,7.099140625e-05,0.000130538203125,8.252221354166667e-05,3.076427083333333e-05,8.2819765625e-05,0.00015581846354166667,0.00010362044270833333,3.910901041666667e-05,0.0
112,25.02000000000004,40.134087,0.0,0.0,74.011,9.931786458333334e-05,0.00018717625000000003,9.892588541666667e-05,4.1085130208333336e-05,7.3276796875e-05,0.00013472169270833335,8.543104166666665e-05,3.1905078125e-05,8.539502604166667e-05,0.00016061356770833335,0.00010714489583333334,4.055291666666666e-05,0.0
113,25.02000000000004,40.134087,0.0,0.0,74.011,0.00010274643229166668,0.00019335817708333335,0.00010296458333333334,4.2750885416666664e-05,7.607385416666667e-05,0.00013952934895833334,8.905299479166667e-05,3.328122395833333e-05,8.862617187499999e-05,0.0001662648697916667,0.00011140135416666667,4.219078125e-05,0.0
114,25.02000000000004,40.134087,0.0,0.0,74.011,0.00010614794270833334,0.000199193125,0.00010695054687500001,4.4402109374999996e-05,7.892705729166668e-05,0.000144392890625,9.264177083333333e-05,3.459130208333333e-05,9.1791640625e-05,0.00017182458333333335,0.00011553986979166666,4.387518229166667e-05,0.0
115,25.02000000000004,40.134087,0.0,0.0,74.011,0.00010954658854166667,0.00020515513020833332,0.00011109596354166668,4.617276041666667e-05,8.174424479166667e-05,0.000149382890625,9.6368125e-05,3.604151041666667e-05,9.497950520833332e-05,0.00017727669270833335,0.00011973000000000001,4.5524453125e-05,0.0
116,25.02000000000004,40.134087,0.0,0.0,74.011,0.00011291924479166667,0.0002109425,0.00011509208333333333,4.7826979166666665e-05,8.460195312500001e-05,0.00015435148437500002,0.00010005942708333332,3.7500625e-05,9.820281250000001e-05,0.00018291807291666667,0.00012397223958333331,4.7318203125e-05,0.0
117,25.02000000000004,40.134087,0.0,0.0,74.011,0.00011618723958333333,0.00021659723958333336,0.00011925958333333334,4.9574088541666664e-05,8.7536015625e-05,0.00015938677083333333,0.000103873515625,3.90271875e-05,0.00010140872395833333,0.00018846473958333335,0.00012828283854166668,4.908166666666666e-05,0.0
118,25.02000000000004,40.134087,0.0,0.0,74.011,0.00011940481770833333,0.00022202039062499998,0.00012332390625,5.1445156250000005e-05,9.0483359375e-05,0.00016448851562500001,0.00010774674479166668,4.0561171875e-05,0.00010452716145833334,0.00019389354166666667,0.00013252645833333336,5.0851536458333334e-05,0.0
119,25.02000000000004,40.134087,0.0,0.0,74.011,0.00012254859375,0.00022744523437500001,0.0001273452083333333,5.321e-05,9.334932291666666e-05,0.000169437421875,0.00011163770833333333,4.210807291666667e-05,0.00010776770833333334,0.000199377109375,0.00013681856770833334,5.277458333333333e-05,0.0
120,25.02000000000004,40.142517,0.0,0.0,74.011,0.00012557619791666666,0.000232601484375,0.000131385703125,5.5032109375e-05,9.6093203125e-05,0.00017455611979166666,0.00011553812499999999,4.376286458333333e-05,0.00011094682291666666,0.00020484169270833333,0.00014117770833333332,5.4624218750000004e-05,0.0
121,25.02000000000004,40.142517,0.0,0.0,74.011,0.00012856427083333334,0.00023743247395833334,0.00013542606770833334,5.676927083333333e-05,9.903625e-05,0.00017941880208333333,0.00011950645833333333,4.538169270833334e-05,0.00011418494791666667,0.0002101686197916667,0.00014549432291666666,5.643325520833334e-05,0.0
122,25.02000000000004,40.142517,0.0,0.0,74.011,0.00013137278645833334,0.00024225903645833335,0.0001394583333333333,5.858802083333333e-05,0.00010180911458333335,0.00018418580729166666,0.00012342104166666667,4.706408854166667e-05,0.00011727736979166666,0.00021546002604166668,0.000149812578125,5.8297421875e-05,0.0
123,25.02000000000004,40.142517,0.0,0.0,74.011,0.00013409229166666667,0.0002466272135416667,0.00014327864583333334,6.0371328125000005e-05,0.00010449958333333333,0.00018882645833333335,0.00012742143229166667,4.867940104166666e-05,0.0001203290625,0.00022048864583333334,0.000154153515625,6.011859375000001e-05,0.0
124,25.02000000000004,40.142517,0.0,0.0,74.011,0.00013660757812499998,0.00025078130208333333,0.00014709536458333333,6.203973958333333e-05,0.00010714713541666667,0.000193215390625,0.00013118385416666667,5.0378723958333336e-05,0.00012341942708333332,0.0002253338802083333,0.00015831804687500001,6.196276041666666e-05,0.0
125,25.02000000000004,40.142517,0.0,0.0,74.011,0.00013892416666666667,0.00025447065104166667,0.00015082611979166667,6.366927083333333e-05,0.000109707890625,0.00019745794270833333,0.00013499270833333335,5.197744791666667e-05,0.00012638739583333334,0.00023007653645833333,0.000162245859375,6.387611979166667e-05,0.0
126,25.02000000000004,40.142517,0.0,0.0,74.011,0.000141018515625,0.0002578954947916667,0.00015437403645833335,6.531026041666668e-05,0.00011210833333333334,0.00020140101562500002,0.00013868809895833335,5.3533645833333336e-05,0.000129245625,0.00023446221354166667,0.00016632744791666667,6.563075520833334e-05,0.0
127,25.02000000000004,40.142517,0.0,0.0,74.011,0.0001429747135416667,0.0002609668229166667,0.00015776684895833334,6.678588541666667e-05,0.00011448208333333334,0.00020514062500000003,0.000142265078125,5.5096562500000004e-05,0.00013195885416666668,0.00023866471354166667,0.00017024989583333333,6.741966145833334e-05,0.0
128,25.02000000000004,40.142517,0.0,0.0,74.011,0.00014468221354166667,0.0002636713020833333,0.00016105875000000001,6.822473958333334e-05,0.00011654270833333334,0.00020850893229166665,0.00014562895833333334,5.647807291666667e-05,0.00013447393229166666,0.00024259450520833334,0.000173864375,6.917382812500001e-05,0.0
129,25.02000000000004,40.142517,0.0,0.0,74.011,0.000146184765625,0.0002659640104166667,0.00016413736979166668,6.956028645833334e-05,0.00011835885416666667,0.00021160333333333333,0.00014892174479166667,5.7885755208333335e-05,0.00013685098958333335,0.0002461858072916667,0.00017737401041666666,7.083427083333333e-05,0.0
130,25.02000000000004,40.142517,0.0,0.0,74.011,0.0001473646875,0.0002678296875,0.0001669109635416667,7.076356770833333e-05,0.00012009135416666667,0.00021427809895833337,0.00015192781249999998,5.920783854166666e-05,0.00013899932291666666,0.00024947580729166665,0.00018069338541666668,7.234565104166666e-05,0.0
131,25.02000000000004,40.146736,0.0,0.0,74.011,0.000148322421875,0.00026926578125,0.00016945518229166668,7.189809895833334e-05,0.000121501953125,0.00021660848958333332,0.00015484187500000002,6.0422864583333344e-05,0.0001410504947916667,0.00025233481770833334,0.00018379955729166668,7.390028645833334e-05,0.0
132,25.02000000000004,40.146736,0.0,0.0,74.011,0.00014910171875,0.00027037479166666667,0.00017184651041666666,7.293442708333334e-05,0.00012284109375,0.00021859072916666667,0.00015742622395833333,6.153205729166667e-05,0.00014277533854166667,0.00025489700520833335,0.00018666640625,7.528026041666666e-05,0.0
